lev1,lev2,lev3,lev1_url,lev2_url,lev3_url
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 14),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-14.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 15),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-15.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 16),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-16.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 2),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-2.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 3),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-3.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 4),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-4.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 5),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-5.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 6),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-6.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 7),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-7.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 8),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-8.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ประกาศคณะกรรมการสิทธิบัตร (Notifications),ประกาศคณะกรรมการสิทธิบัตร เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม สำหรับการขอรับสิทธิบัตร หรืออนุสิทธิบัตร เพิ่มเติม (ฉบับที่ 9),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศคณะกรรมการสิทธิบัตร-notifications-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศคณะกรรมการสิทธิบัตร-เรื่องกำหนดรายชื่อหน่วยงานที่ได้รับการยกเว้นการเรียกเก็บค่าธรรมเนียม-สำหรับการขอรับสิทธิบัตร-หรืออนุสิทธิบัตร-เพิ่มเติม-ฉบับที่-9.html?category_id=2465
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,พระราชบัญญัติ (Acts),Patent Act B.E. 2522 as amended by the Patent Act (No. 2) B.E. 2535 and the Patent Act (No. 3) B.E. 2542,https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/พระราชบัญญัติ-acts-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/patent-act-b-e-2522-as-amended-by-the-patent-act-no-2-b-e-2535-and-the-patent-act-no-3-b-e-254.html
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,พระราชบัญญัติ (Acts),พระราชบัญญัติสิทธิบัตร (ฉบับที่ 2) พ.ศ. 2535,https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/พระราชบัญญัติ-acts-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/patent-act-b-e-2522-as-amended-by-the-patent-act-no-2-b-e-2535-and-the-patent-act-no-3-b-e-254-copy-2-copy.html?category_id=2473
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,พระราชบัญญัติ (Acts),พระราชบัญญัติสิทธิบัตร (ฉบับที่ 3) พ.ศ. 2542,https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/พระราชบัญญัติ-acts-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/patent-act-b-e-2522-as-amended-by-the-patent-act-no-2-b-e-2535-and-the-patent-act-no-3-b-e-254-copy-2.html?category_id=2473
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,พระราชบัญญัติ (Acts),พระราชบัญญัติสิทธิบัตร พ.ศ. 2522,https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/พระราชบัญญัติ-acts-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/patent-act-b-e-2522-as-amended-by-the-patent-act-no-2-b-e-2535-and-the-patent-act-no-3-b-e-254-copy-3.html?category_id=2473
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,พระราชบัญญัติ (Acts),พระราชบัญญัติสิทธิบัตร พ.ศ. 2522 ซึ่งแก้ไขเพิ่มเติมโดยพระราชบัญญัติสิทธิบัตร (ฉบับที่ 2) พ.ศ. 2535 และพระราชบัญญัติสิทธิบัตร (ฉบับที่ 3) พ.ศ. 2542,https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/พระราชบัญญัติ-acts-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/patent-act-b-e-2522-as-amended-by-the-patent-act-no-2-b-e-2535-and-the-patent-act-no-3-b-e-254-copy.html?category_id=2473
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ระเบียบกรมทรัพย์สินทางปัญญา (Rules of DIP),ระเบียบกรมทรัพย์สินทางปัญญาว่าด้วยการระงับการดำเนินการทางทะเบียนสิทธิบัตรหรืออนุสิทธิบัตรไว้ชั่วคราว (ลงวันที่ 1 ตุลาคม 2546),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ระเบียบกรมทรัพย์สินทางปัญญา-rules-of-dip-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ระเบียบกรมทรัพย์สินทางปัญญาว่าด้วยการระงับการดำเนินการทางทะเบียนสิทธิบัตรหรืออนุสิทธิบัตรไว้ชั่วคราว.html?category_id=2466
กฎหมาย - สิทธิบัตรการออกแบบผลิตภัณฑ์,ระเบียบคณะกรรมการสิทธิบัตร (Rules),ระเบียบคณะกรรมการสิทธิบัตรว่าด้วยการนำพยานหลักฐานมาแสดงหรือแถลงเพิ่มเติม (ลงวันที่ 4 มีนาคม 2541),https://www.ipthailand.go.th/th/design-patent-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ระเบียบคณะกรรมการสิทธิบัตร-rules-ออกแบบ.html,https://www.ipthailand.go.th/th/dip-law-2/item/ระเบียบคณะกรรมสิทธิบัตร-ว่าด้วยการนำพยานหลักฐานมาแสดงหรือแถลงเพิ่มเติม-พ-ศ-2541.html?category_id=2464
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,กฎกระทรวง (Ministerial regulations),กฎกระทรวงกำหนดรายชื่อประเภทสินค้าเฉพาะอย่างและกำหนดหลักเกณฑ์และวิธีการในการใช้สิ่งบ่งชี้ทางภูมิศาสตร์ที่เหมือนหรือพ้องกัน พ.ศ. 2547 (ลงวันที่ 28 เมษายน 2547),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/กฎกระทรวง-ministerial-regulations-6.html,https://www.ipthailand.go.th/th/dip-law-2/item/กฎกระทรวง-กำหนดรายชื่อประเภทสินค้าเฉพาะอย่างและกำหนดหลักเกณฑ์-และวิธีการในการใช้-ฯ.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,กฎกระทรวง (Ministerial regulations),กฎกระทรวงกำหนดอัตราค่าธรรมเนียมเกี่ยวกับสิ่งบ่งชี้ทางภูมิศาสตร์ พ.ศ. 2547 (ลงวันที่ 28 เมษายน 2547),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/กฎกระทรวง-ministerial-regulations-6.html,https://www.ipthailand.go.th/th/dip-law-2/item/กฎกระทรวง-กำหนดอัตราค่าธรรมเนียมเกี่ยวกับสิ่งบ่งชี้ทางภูมิศาสตร์-พ-ศ-2547.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,กฎกระทรวง (Ministerial regulations),กฎกระทรวงว่าด้วยหลักเกณฑ์และวิธีการเกี่ยวกับการขอขึ้นทะเบียน การประกาศโฆษณาการคัดค้านและการโต้แย้งคำคัดค้าน การขึ้นทะเบียน การอุทธรณ์ และการแก้ไขหรือเพิกถอนทะเบียนสิ่งบ่งชี้ทางภูมิศาสตร์ พ.ศ. 2547 (ลงวันที่ 28 เมษายน 2547),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/กฎกระทรวง-ministerial-regulations-6.html,https://www.ipthailand.go.th/th/dip-law-2/item/กฎกระทรวง-ว่าด้วยหลักเกณฑ์และวิธีการเกี่ยวกับการขอขึ้นทะเบียน-พ-ศ-2547.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,คำสั่งกรมทรัพย์สินทางปัญญา (Orders of DIP),คำสั่งกรมทรัพย์สินทางปัญญา ที่ ๑๑๗/๒๕๖๓ เรื่อง มอบหมายให้ผู้อำนวยการกองสิ่งบ่งชี้ทางภูมิศาสตร์มีอำนาจลงนามในหนังสืออนุญาตให้ใช้ตราสัญญลักษณ์สิ่งบ่งชี้ภูมิศาสตร์ (แบบ อสช.),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/คำสั่งกรมทรัพย์สินทางปัญญา-orders-of-dip-4.html,https://www.ipthailand.go.th/th/dip-law-2/item/คำสั่งกรมทรัพย์สินทางปัญญา-ที่-๑๑๗-๒๕๖๓-เรื่อง-มอบหมายให้ผู้อำนวยการกองสิ่งบ่งชี้ทางภูมิศาสตร์มีอำนาจลงนามในหนังสืออนุญาตให้ใช้ตราสัญญลักษณ์สิ่งบ่งชี้ภูมิศาสตร์-แบบ-อสช.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง การขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิสาสตร์ กาแฟเทพเสด็จ ทะเบียนเลขที่ สช 60100091,https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-การขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิสาสตร์-กาแฟเทพเสด็จ-ทะเบียนเลขที่-สช-60100091.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง การขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิสาสตร์ ลำไยเบี้ยวเขียวลำพูน ทะเบียนเลขที่ สช 60100093,https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-การขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิสาสตร์-ลำไยเบี้ยวเขียวลำพูน-ทะเบียนเลขที่-สช-60100093.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง การขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิสาสตร์ ส้มโอหอมควนลัง ทะเบียนเลขที่ สช 60100092,https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-การขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิสาสตร์-ส้มโอหอมควนลัง-ทะเบียนเลขที่-สช-60100092.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง กำหนดแบบพิมพ์คำขอขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิศาสตร์และคำขออื่น (ลงวันที่ 29 พฤษภาคม 2547),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-กำหนดแบบพิมพ์คำขอขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิศาสตร์และคำขออื่น.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง ตราสัญลักษณ์สิ่งบ่งชี้ทางภูมิศาสตร์ไทย (ลงวันที่ 24 กุมภาพันธ์ 2563),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-ตราสัญลักษณ์สิ่งบ่งชี้ทางภูมิศาสตร์ไทย-ลงวันที่-24-กุมภาพันธ์-2563.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง วิธีการชำระเงินค่าธรรมเนียม (ลงวันที่ 29 พฤษภาคม 2547),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-วิธีการชำระเงินค่าธรรมเนียม.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง แต่งตั้งพนักงานเจ้าหน้าที่ (ลงวันที่ 14 มิถุนายน 2547),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่องแต่งตั้งพนักงานเจ้าหน้าที่.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง แต่งตั้งพนักงานเจ้าหน้าที่ตามพระราชบัญญัติคุ้มครองสิ่งบ่งชี้ทางภูมิศาสตร์ พ.ศ. 2546 (ลงวันที่ 24 กุมภาพันธ์ 2563),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-แต่งตั้งพนักงานเจ้าหน้าที่ตามพระราชบัญญัติคุ้มครองสิ่งบ่งชี้ทางภูมิศาสตร์-พ-ศ-2546-ลงวันที่-24-กุมภาพันธ์-2563.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญา เรื่อง โครงสร้างและการจัดองค์กรในการดำเนินงาน สรุปอำนาจหน้าที่สำคัญและวิธีการดำเนินงาน สถานที่ติดต่อเพื่อขอรับข้อมูลข่าวสาร หรือคำแนะนำในการติดต่อกับกรมทรัพย์สินทางปัญญา (ลงวันที่ 26 กุมภาพันธ์ 2563),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-เรื่อง-โครงสร้างและการจัดองค์กรในการดำเนินงาน-สรุปอำนาจหน้าที่สำคัญและวิธีการดำเนินงาน-สถานที่ติดต่อเพื่อขอรับข้อมูลข่าวสาร-หรือคำแนะนำในการติดต่อกับกรมทรัพย์สินทางปัญญา-ลงวันที่-26-กุมภาพันธ์-2563.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกรมทรัพย์สินทางปัญญา (Notifications of DIP),ประกาศกรมทรัพย์สินทางปัญญาว่าด้วย วิธีการประกาศโฆษณาการรับขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิศาสตร์ (ลงวันที่ 29 พฤษภาคม 2547),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกรมทรัพย์สินทางปัญญา-notifications-of-dip-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกรมทรัพย์สินทางปัญญา-ว่าด้วย-วิธีการประกาศโฆษณาการรับขึ้นทะเบียนสิ่งบ่งชี้ทางภูมิศาสตร์.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,ประกาศกระทรวงพาณิชย์ (Notifications of MOC),ประกาศกระทรวงพาณิชย์ เรื่อง แต่งตั้งนายทะเบียนตามพระราชบัญญัติคุ้มครองสิ่งบ่งชี้ทางภูมิศาสตร์ พ.ศ. 2546 (ลงวันที่ 14 กุมภาพันธ์ 2563),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/ประกาศกระทรวงพาณิชย์-notifications-of-moc-6.html,https://www.ipthailand.go.th/th/dip-law-2/item/ประกาศกระทรวงพาณิชย์-เรื่อง-แต่งตั้งนายทะเบียนตามพระราชบัญญัติคุ้มครองสิ่งบ่งชี้ทางภูมิศาสตร์-พ-ศ-2546-ลงวันที่-14-กุมภาพันธ์-2563.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,พระราชบัญญัติ (Acts),Geographical Indications Protection Act B.E. 2546 (2003),https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/พระราชบัญญัติ-acts-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/geographical-indications-protection-act-b-e-2546-2003.html
กฎหมาย - สิ่งบ่งชี้ทางภูมิศาสตร์,พระราชบัญญัติ (Acts),พระราชบัญญัติคุ้มครองสิ่งบ่งชี้ทางภูมิศาสตร์ พ.ศ. 2546,https://www.ipthailand.go.th/th/gi-010.html,https://www.ipthailand.go.th/th/dip-law-2/category/พระราชบัญญัติ-acts-7.html,https://www.ipthailand.go.th/th/dip-law-2/item/พระราชบัญญัติคุ้มครองสิ่งบ่งชี้ทางภูมิศาสตร์-พ-ศ-2546.html
